

productTitle,Review Title,Rating,Review Body
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Worst product till now.,1.0 out of 5 stars,Not easy to assemble.qaulity is poor.mdmf material.
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Not strong now even wood,1.0 out of 5 stars,It looks good there is no doubt but it's not that strong! It can be broken easily just by little effort!
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Corner shelf,1.0 out of 5 stars,Product has received in broken condition after that I have received one over all the product was worthyThink before buying
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Don't buy,1.0 out of 5 stars,It was broken when it came . 😡😡 Be carefull. Side part of the product was broken and the edges were not good
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Review after using,1.0 out of 5 stars,"The media could not be loaded.
                



 Not qualify product it's normal wooden pieces very small in sizeWaste of money"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)","waste of money, very worst quality, i suggest dont buy it...",1.0 out of 5 stars,"even a single piece of the product is not qualified , worst in world"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good product and useful.,4.0 out of 5 stars,"Overall it's good , top up assembly to be carried out. Only thing for last rack some support should be provided by wood bar."
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Excellent,5.0 out of 5 stars,Very good
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Very nice,5.0 out of 5 stars,This product is amezing I received it as shown in picture
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good one,3.0 out of 5 stars,Very good product but price is little bit high
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Nice stand,5.0 out of 5 stars,Its a very nice stand for corner
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",4 Star,4.0 out of 5 stars,I like the product but little bit hard to install on wall
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Very nice product. Installed by self.,5.0 out of 5 stars,The media could not be loaded.

